Date,T
2013-04-13,-10.39
2013-04-14,-8.299
2013-04-15,-10.477
2013-04-16,-10.507
2013-04-17,-9.91
2013-04-18,-16.088
2013-04-19,-15.757
2013-04-20,-16.283
2013-04-21,-15.011
2013-04-22,-13.792
2013-04-23,-5.697
2013-04-24,-7.103
2013-04-25,-4.215
2013-04-26,-7.903
2013-04-27,-2.603
2013-04-28,-1.034
2013-04-29,-2.699
2013-04-30,-0.886
2013-05-01,0.869
2013-05-02,2.677
2013-05-03,-4.759
2013-05-04,-6.377
2013-05-05,-5.426
2013-05-06,-0.764
2013-05-07,-5.401
2013-05-08,-7.571
2013-05-09,-9.189
2013-05-10,-13.944
2013-05-11,-14.331
2013-05-12,-9.684
2013-05-13,-6.619
2013-05-14,-5.576
2013-05-15,-7.357
2013-05-16,-7.494
2013-05-17,-7.812
2013-05-18,-7.398
2013-05-19,0.394
2013-05-20,4.518
2013-05-21,0.736
2013-05-22,-1.433
2013-05-23,-2.81
2013-05-24,-4.313
2013-05-25,-4.35
2013-05-26,-3.975
2013-05-27,-4.071
2013-05-28,-4.09
2013-05-29,-2.589
2013-05-30,-1.817
2013-05-31,-2.888
2013-06-01,-4.305
2013-06-02,-3.757
2013-06-03,-1.224
2013-06-04,-0.078
2013-06-05,-3.225
2013-06-06,-1.698
2013-06-07,-1.345
2013-06-08,0.18
2013-06-09,1.116
2013-06-10,2.325
2013-06-11,2.728
2013-06-12,2.068
2013-06-13,-1.635
2013-06-14,-1.957
2013-06-15,-1.19
2013-06-16,-0.492
2013-06-17,0.377
2013-06-18,3.247
2013-06-19,3.356
2013-06-20,6.458
2013-06-21,2.631
2013-06-22,0.573
2013-06-23,-1.193
2013-06-24,-1.949
2013-06-25,-0.078
2013-06-26,2.237
2013-06-27,3.105
2013-06-28,3.291
2013-06-29,6.009
2013-06-30,9.263
2013-07-01,3.37
2013-07-02,6.567
2013-07-03,4.491
2013-07-04,1.78
2013-07-05,5.492
2013-07-06,8.683
2013-07-07,4.112
2013-07-08,0.426
2013-07-09,3.906
2013-07-10,8.946
2013-07-11,9.864
2013-07-12,6.37
2013-07-13,8.013
2013-07-14,11.59
2013-07-15,8.41
2013-07-16,8.162
2013-07-17,9.695
2013-07-18,6.654
2013-07-19,4.77
2013-07-20,3.463
2013-07-21,7.012
2013-07-22,5.622
2013-07-23,4.983
2013-07-24,2.643
2013-07-25,3.615
2013-07-26,7.063
2013-07-27,10.555
2013-07-28,14.069
2013-07-29,15.367
2013-07-30,16.534
2013-07-31,13.148
2013-08-01,12.757
2013-08-02,10.714
2013-08-03,9.084
2013-08-04,6.523
2013-08-05,6.152
2013-08-06,6.939
2013-08-07,9.765
2013-08-08,12.275
2013-08-09,14.657
2013-08-10,11.321
2013-08-11,8.292
2013-08-12,6.435
2013-08-13,8.676
2013-08-14,9.724
2013-08-15,9.825
2013-08-16,10.339
2013-08-17,11.428
2013-08-18,11.249
2013-08-19,4.64
2013-08-20,6.913
2013-08-21,12.153
2013-08-22,11.531
2013-08-23,7.351
2013-08-24,5.846
2013-08-25,7.974
2013-08-26,9.465
2013-08-27,3.172
2013-08-28,0.819
2013-08-29,5.445
2013-08-30,5.424
2013-08-31,-0.017
2013-09-01,0.59
2013-09-02,4.76
2013-09-03,8.196
2013-09-04,8.909
2013-09-05,4.477
2013-09-06,1.295
2013-09-07,1.318
2013-09-08,-0.064
2013-09-09,-1.684
2013-09-10,-1.662
2013-09-11,-1.798
2013-09-12,-1.671
2013-09-13,-0.053
2013-09-14,-1.569
2013-09-15,2.992
2013-09-16,1.284
2013-09-17,-1.402
2013-09-18,-2.215
2013-09-19,-2.689
2013-09-20,-1.08
2013-09-21,-2.582
2013-09-22,1.465
2013-09-23,0.745
2013-09-24,0.269
2013-09-25,4.424
2013-09-26,8.212
2013-09-27,7.514
2013-09-28,7.459
2013-09-29,11.875
2013-09-30,8.397
2013-10-01,7.446
2013-10-02,7.759
2013-10-03,4.619
2013-10-04,1.892
2013-10-05,2.159
2013-10-06,1.719
2013-10-07,0.076
2013-10-08,2.925
2013-10-09,-2.549
2013-10-10,-3.413
2013-10-11,-5.667
2013-10-12,-4.43
2013-10-13,2.822
2013-10-14,4.223
2013-10-15,-0.658
2013-10-16,-2.606
2013-10-17,-1.59
2013-10-18,-0.6
2013-10-19,-0.152
2013-10-20,-0.22
2013-10-21,-1.168
2013-10-22,-0.913
2013-10-23,-1.945
2013-10-24,-2.808
2013-10-25,-4.418
2013-10-26,-6.976
2013-10-27,-8.525
2013-10-28,-9.589
2013-10-29,-10.228
2013-10-30,-10.803
2013-10-31,-11.826
2013-11-01,-10.747
2013-11-02,-5.061
2013-11-03,-8.062
2013-11-04,-11.02
2013-11-05,-10.158
2013-11-06,-15.484
2013-11-07,-16.136
2013-11-08,-10.297
2013-11-09,-12.765
2013-11-10,-12.383
2013-11-11,-14.631
2013-11-12,-15.105
2013-11-13,-17.471
2013-11-14,-17.463
2013-11-15,-15.357
2013-11-16,-13.076
2013-11-17,-2.439
2013-11-18,-0.663
2013-11-19,-1.409
2013-11-20,-13.361
2013-11-21,-12.817
2013-11-22,-10.093
2013-11-23,-7.778
2013-11-24,-5.347
2013-11-25,-7.04
2013-11-26,-14.338
2013-11-27,-20.959
2013-11-28,-10.663
2013-11-29,-13.664
2013-11-30,-23.212
2013-12-01,-23.554
2013-12-02,-21.923
2013-12-03,-25.62
2013-12-04,-28.987
2013-12-05,-24.627
2013-12-06,-14.475
2013-12-07,-13.963
2013-12-08,-14.085
2013-12-09,-21.649
2013-12-10,-23.655
2013-12-11,-19.952
2013-12-12,-22.252
2013-12-13,-19.143
2013-12-14,-21.43
2013-12-15,-25.679
2013-12-16,-31.149
2013-12-17,-28.194
2013-12-18,-23.021
2013-12-19,-23.724
2013-12-20,-25.371
2013-12-21,-31.457
2013-12-22,-32.961
2013-12-23,-34.557
2013-12-24,-35.414
2013-12-25,-30.808
2013-12-26,-25.217
2013-12-27,-26.111
2013-12-28,-25.231
2013-12-29,-28.416
2013-12-30,-30.23
2013-12-31,-25.633
2014-01-01,-31.495
2014-01-02,-33.829
2014-01-03,-26.541
2014-01-04,-17.805
2014-01-05,-20.86
2014-01-06,-20.789
2014-01-07,-14.299
2014-01-08,-23.963
2014-01-09,-24.832
2014-01-10,-24.478
2014-01-11,-27.069
2014-01-12,-21.311
2014-01-13,-14.985
2014-01-14,-12.02
2014-01-15,-12.855
2014-01-16,-20.6
2014-01-17,-22.298
2014-01-18,-19.132
2014-01-19,-20.814
2014-01-20,-20.397
2014-01-21,-15.372
2014-01-22,-20.312
2014-01-23,-25.858
2014-01-24,-29.403
2014-01-25,-25.733
2014-01-26,-20.748
2014-01-27,-14.245
2014-01-28,-25.686
2014-01-29,-27.907
2014-01-30,-25.719
2014-01-31,-22.409
2014-02-01,-25.741
2014-02-02,-27.456
2014-02-03,-26.144
2014-02-04,-25.664
2014-02-05,-29.288
2014-02-06,-30.199
2014-02-07,-28.537
2014-02-08,-28.676
2014-02-09,-28.707
2014-02-10,-27.241
2014-02-11,-26.378
2014-02-12,-26.988
2014-02-13,-20.87
2014-02-14,-29.596
2014-02-15,-31.221
2014-02-16,-29.375
2014-02-17,-27.947
2014-02-18,-28.73
2014-02-19,-26.34
2014-02-20,-21.532
2014-02-21,-22.698
2014-02-22,-20.73
2014-02-23,-18.01
2014-02-24,-16.811
2014-02-25,-16.969
2014-02-26,-25.539
2014-02-27,-29.588
2014-02-28,-30.102
2014-03-01,-28.786
2014-03-02,-27.549
2014-03-03,-27.241
2014-03-04,-26.733
2014-03-05,-26.054
2014-03-06,-23.538
2014-03-07,-23.021
2014-03-08,-25.173
2014-03-09,-27.365
2014-03-10,-29.057
2014-03-11,-29.765
2014-03-12,-25.18
2014-03-13,-25.909
2014-03-14,-29.05
2014-03-15,-26.79
2014-03-16,-21.025
2014-03-17,-16.342
2014-03-18,-18.086
2014-03-19,-21.74
2014-03-20,-20.569
2014-03-21,-16.332
2014-03-22,-14.496
2014-03-23,-19.259
2014-03-24,-23.882
2014-03-25,-24.991
2014-03-26,-22.376
2014-03-27,-17.662
2014-03-28,-19.54
2014-03-29,-19.752
2014-03-30,-18.872
2014-03-31,-15.143
2014-04-01,-19.007
2014-04-02,-17.375
2014-04-03,-7.925
2014-04-04,-15.38
2014-04-05,-18.13
2014-04-06,-15.614
2014-04-07,-11.681
2014-04-08,-10.96
2014-04-09,-8.816
2014-04-10,-18.274
2014-04-11,-13.572
2014-04-12,-18.948
2014-04-13,-20.829
2014-04-14,-21.272
2014-04-15,-14.352
2014-04-16,-11.19
2014-04-17,-17.855
2014-04-18,-13.635
2014-04-19,-17.473
2014-04-20,-13.597
2014-04-21,-13.074
2014-04-22,-14.771
2014-04-23,-11.79
2014-04-24,-9.786
2014-04-25,-9.884
2014-04-26,-7.262
2014-04-27,-7.955
2014-04-28,-9.307
2014-04-29,-11.508
2014-04-30,-9.052
2014-05-01,-8.729
2014-05-02,-7.498
2014-05-03,-4.335
2014-05-04,-4.441
2014-05-05,-4.587
2014-05-06,-5.127
2014-05-07,-4.937
2014-05-08,-8.664
2014-05-09,-9.931
2014-05-10,-8.579
2014-05-11,-7.199
2014-05-12,-5.6
2014-05-13,-4.665
2014-05-14,-2.128
2014-05-15,0.67
2014-05-16,-3.415
2014-05-17,-0.954
2014-05-18,5.83
2014-05-19,1.105
2014-05-20,0.836
2014-05-21,-0.874
2014-05-22,-0.24
2014-05-23,1.763
2014-05-24,3.708
2014-05-25,3.055
2014-05-26,2.107
2014-05-27,4.254
2014-05-28,5.256
2014-05-29,0.854
2014-05-30,-1.467
2014-05-31,0.701
2014-06-01,6.183
2014-06-02,2.016
2014-06-03,-0.712
2014-06-04,4.881
2014-06-05,5.197
2014-06-06,3.335
2014-06-07,6.219
2014-06-08,8.415
2014-06-09,8.613
2014-06-10,4.86
2014-06-11,3.064
2014-06-12,5.145
2014-06-13,10.125
2014-06-14,12.025
2014-06-15,7.7
2014-06-16,5.981
2014-06-17,6.071
2014-06-18,2.975
2014-06-19,1.236
2014-06-20,3.456
2014-06-21,9.91
2014-06-22,12.295
2014-06-23,12.417
2014-06-24,4.879
2014-06-25,5.212
2014-06-26,7.891
2014-06-27,11.651
2014-06-28,14.422
2014-06-29,6.846
2014-06-30,2.891
2014-07-01,0.618
2014-07-02,1.423
2014-07-03,6.325
2014-07-04,6.714
2014-07-05,6.081
2014-07-06,8.096
2014-07-07,4.683
2014-07-08,3.493
2014-07-09,5.255
2014-07-10,2.017
2014-07-11,4.389
2014-07-12,6.379
2014-07-13,7.432
2014-07-14,5.688
2014-07-15,6.096
2014-07-16,8.954
2014-07-17,8.922
2014-07-18,9.795
2014-07-19,15.043
2014-07-20,19.264
2014-07-21,20.349
2014-07-22,18.485
2014-07-23,13.176
2014-07-24,8.151
2014-07-25,6.5
2014-07-26,9.406
2014-07-27,5.459
2014-07-28,5.285
2014-07-29,6.366
2014-07-30,9.122
2014-07-31,13.017
2014-08-01,13.594
2014-08-02,14.194
2014-08-03,13.567
2014-08-04,13.498
2014-08-05,9.354
2014-08-06,7.801
2014-08-07,10.891
2014-08-08,14.45
2014-08-09,16.115
2014-08-10,12.634
2014-08-11,12.808
2014-08-12,13.075
2014-08-13,11.545
2014-08-14,15.259
2014-08-15,15.377
2014-08-16,17.983
2014-08-17,17.444
2014-08-18,12.066
2014-08-19,12.715
2014-08-20,13.211
2014-08-21,12.629
2014-08-22,14.969
2014-08-23,17.496
2014-08-24,12.94
2014-08-25,4.463
2014-08-26,3.67
2014-08-27,4.515
2014-08-28,3.872
2014-08-29,7.998
2014-08-30,10.938
2014-08-31,5.32
2014-09-01,6.595
2014-09-02,7.202
2014-09-03,9.967
2014-09-04,5.435
2014-09-05,3.769
2014-09-06,3.728
2014-09-07,2.444
2014-09-08,2.792
2014-09-09,5.565
2014-09-10,3.057
2014-09-11,1.944
2014-09-12,1.189
2014-09-13,-1.346
2014-09-14,3.049
2014-09-15,4.199
2014-09-16,4.844
2014-09-17,3.869
2014-09-18,-1.706
2014-09-19,-0.993
2014-09-20,-3.491
2014-09-21,-1.299
2014-09-22,-2.136
2014-09-23,-2.71
2014-09-24,-2.53
2014-09-25,2.133
2014-09-26,-0.157
2014-09-27,-2.079
2014-09-28,-4.601
2014-09-29,-5.401
2014-09-30,-3.442
2014-10-01,-6.363
2014-10-02,-4.266
2014-10-03,4.919
2014-10-04,3.626
2014-10-05,2.197
2014-10-06,3.489
2014-10-07,3.868
2014-10-08,1.701
2014-10-09,2.095
2014-10-10,1.159
2014-10-11,-3.668
2014-10-12,-1.358
2014-10-13,-0.217
2014-10-14,3.079
2014-10-15,-0.176
2014-10-16,-2.661
2014-10-17,0.958
2014-10-18,-3.867
2014-10-19,-4.448
2014-10-20,-4.194
2014-10-21,-5.792
2014-10-22,-3.52
2014-10-23,-1.063
2014-10-24,-5.265
2014-10-25,-5.943
2014-10-26,-5.327
2014-10-27,-4.708
2014-10-28,-4.022
2014-10-29,-2.355
2014-10-30,-3.33
2014-10-31,-3.3
2014-11-01,-7.049
2014-11-02,-8.451
2014-11-03,-11.463
2014-11-04,-12.162
2014-11-05,-11.556
2014-11-06,-6.282
2014-11-07,-5.484
2014-11-08,-5.423
2014-11-09,-3.644
2014-11-10,-2.836
2014-11-11,-5.599
2014-11-12,-11.158
2014-11-13,-12.559
2014-11-14,-9.787
2014-11-15,-16.761
2014-11-16,-17.178
2014-11-17,-19.251
2014-11-18,-17.243
2014-11-19,-7.088
2014-11-20,-11.24
2014-11-21,-17.34
2014-11-22,-22.522
2014-11-23,-22.435
2014-11-24,-17.098
2014-11-25,-11.775
2014-11-26,-13.513
2014-11-27,-17.71
2014-11-28,-21.33
2014-11-29,-23.418
2014-11-30,-25.154
2014-12-01,-17.327
2014-12-02,-19.975
2014-12-03,-22.92
2014-12-04,-20.324
2014-12-05,-19.911
2014-12-06,-25.912
2014-12-07,-27.161
2014-12-08,-27.532
2014-12-09,-31.661
2014-12-10,-32.108
2014-12-11,-18.35
2014-12-12,-12.244
2014-12-13,-9.712
2014-12-14,-7.377
2014-12-15,-14.395
2014-12-16,-23.896
2014-12-17,-26.908
2014-12-18,-21.399
2014-12-19,-23.685
2014-12-20,-26.213
2014-12-21,-21.315
2014-12-22,-21.851
2014-12-23,-16.869
2014-12-24,-18.09
2014-12-25,-9.856
2014-12-26,-4.978
2014-12-27,-6.606
2014-12-28,-14.861
2014-12-29,-22.462
2014-12-30,-26.789
2014-12-31,-32.392
2015-01-01,-33.988
2015-01-02,-31.823
2015-01-03,-33.639
2015-01-04,-35.26
2015-01-05,-29.773
2015-01-06,-26.903
2015-01-07,-32.145
2015-01-08,-34.475
2015-01-09,-31.262
2015-01-10,-31.904
2015-01-11,-35.814
2015-01-12,-37.229
2015-01-13,-35.47
2015-01-14,-31.18
2015-01-15,-30.586
2015-01-16,-27.962
2015-01-17,-28.01
2015-01-18,-31.161
2015-01-19,-30.308
2015-01-20,-24.836
2015-01-21,-27.987
2015-01-22,-28.933
2015-01-23,-25
2015-01-24,-25.416
2015-01-25,-22.219
2015-01-26,-23.63
2015-01-27,-32.118
2015-01-28,-23.264
2015-01-29,-24.802
2015-01-30,-24.646
2015-01-31,-29.721
2015-02-01,-25.78
2015-02-02,-28.949
2015-02-03,-34.226
2015-02-04,-31.287
2015-02-05,-31.634
2015-02-06,-36.673
2015-02-07,-37.678
2015-02-08,-35.992
2015-02-09,-35.562
2015-02-10,-28.73
2015-02-11,-34.771
2015-02-12,-36.643
2015-02-13,-35.947
2015-02-14,-32.555
2015-02-15,-35.412
2015-02-16,-35.574
2015-02-17,-29.702
2015-02-18,-28.881
2015-02-19,-27.871
2015-02-20,-25.648
2015-02-21,-19.477
2015-02-22,-26.154
2015-02-23,-28.818
2015-02-24,-30.373
2015-02-25,-28.677
2015-02-26,-28.041
2015-02-27,-31.587
2015-02-28,-33.292
2015-03-01,-30.115
2015-03-02,-20.633
2015-03-03,-24.816
2015-03-04,-27.765
2015-03-05,-24.889
2015-03-06,-29.278
2015-03-07,-30.713
2015-03-08,-29.742
2015-03-09,-32.192
2015-03-10,-32.342
2015-03-11,-30.085
2015-03-12,-29.697
2015-03-13,-29.944
2015-03-14,-28.46
2015-03-15,-25.08
2015-03-16,-12.919
2015-03-17,-11.69
2015-03-18,-16.856
2015-03-19,-18.963
2015-03-20,-18.605
2015-03-21,-13.127
2015-03-22,-11.211
2015-03-23,-12.134
2015-03-24,-21.287
2015-03-25,-24.754
2015-03-26,-24.551
2015-03-27,-24.443
2015-03-28,-22.536
2015-03-29,-20.146
2015-03-30,-19.43
2015-03-31,-14.858
2015-04-01,-9.704
2015-04-02,-10.475
2015-04-03,-12.198
2015-04-04,-13.454
2015-04-05,-22.765
2015-04-06,-23.482
2015-04-07,-23.343
2015-04-08,-21.787
2015-04-09,-20.519
2015-04-10,-11.241
2015-04-11,-11.859
2015-04-12,-16.473
2015-04-13,-7.024
2015-04-14,0.18
2015-04-15,-17.553
2015-04-16,-17.869
2015-04-17,-16.226
2015-04-18,-15.045
2015-04-19,-11.06
2015-04-20,-11.291
2015-04-21,-7.56
2015-04-22,-1.644
2015-04-23,-3.065
2015-04-24,-1.977
2015-04-25,-3.218
2015-04-26,-5.562
2015-04-27,-3.388
2015-04-28,-1.238
2015-04-29,-0.342
2015-04-30,0.84
2015-05-01,-0.906
2015-05-02,-2.011
2015-05-03,2.188
2015-05-04,1.559
2015-05-05,-3.596
2015-05-06,-5.875
2015-05-07,-5.363
2015-05-08,-3.68
2015-05-09,-0.05
2015-05-10,-3.126
2015-05-11,-8.703
2015-05-12,-9.339
2015-05-13,-9.535
2015-05-14,-8.336
2015-05-15,-6.531
2015-05-16,-1.512
2015-05-17,6.415
2015-05-18,-5.607
2015-05-19,-7.829
2015-05-20,-5.96
2015-05-21,-5.408
2015-05-22,-6.725
2015-05-23,-3.618
2015-05-24,0.287
2015-05-25,-2.433
2015-05-26,-2.681
2015-05-27,-4.926
2015-05-28,-5.03
2015-05-29,-6.25
2015-05-30,-4.91
2015-05-31,-5.303
2015-06-01,-1.827
2015-06-02,-0.8
2015-06-03,3.792
2015-06-04,3.947
2015-06-05,1.325
2015-06-06,0.543
2015-06-07,-1.126
2015-06-08,1.272
2015-06-09,0.263
2015-06-10,-0.459
2015-06-11,0.073
2015-06-12,-0.75
2015-06-13,-0.388
2015-06-14,0.509
2015-06-15,4.326
2015-06-16,4.23
2015-06-17,2.201
2015-06-18,3.433
2015-06-19,2.042
2015-06-20,3.608
2015-06-21,4.022
2015-06-22,10.277
2015-06-23,13.287
2015-06-24,16.136
2015-06-25,10.792
2015-06-26,12.165
2015-06-27,12.456
2015-06-28,8.839
2015-06-29,9.887
2015-06-30,10.138
2015-07-01,6.291
2015-07-02,4.593
2015-07-03,4.113
2015-07-04,1.927
2015-07-05,3.412
2015-07-06,6.052
2015-07-07,9.886
2015-07-08,8.732
2015-07-09,2.618
2015-07-10,3.231
2015-07-11,8.064
2015-07-12,11.266
2015-07-13,6.352
2015-07-14,4.193
2015-07-15,8.08
2015-07-16,7.923
2015-07-17,7.674
2015-07-18,8.098
2015-07-19,10.08
2015-07-20,8.446
2015-07-21,6.475
2015-07-22,5.68
2015-07-23,7.889
2015-07-24,9.24
2015-07-25,12.741
2015-07-26,16.419
2015-07-27,14.577
2015-07-28,10.78
2015-07-29,11.51
2015-07-30,15.711
2015-07-31,14.72
2015-08-01,11.975
2015-08-02,7.22
2015-08-03,5.616
2015-08-04,4.706
2015-08-05,4.254
2015-08-06,4.63
2015-08-07,7.844
2015-08-08,11.693
2015-08-09,13.569
2015-08-10,14.672
2015-08-11,7.328
2015-08-12,7.99
2015-08-13,10.944
2015-08-14,13.935
2015-08-15,12.645
2015-08-16,9.008
2015-08-17,7.708
2015-08-18,7.193
2015-08-19,9.264
2015-08-20,6.169
2015-08-21,3.958
2015-08-22,6.197
2015-08-23,8.407
2015-08-24,6.465
2015-08-25,5.467
2015-08-26,8.392
2015-08-27,14.201
2015-08-28,9.943
2015-08-29,8.239
2015-08-30,4.916
2015-08-31,3.796
2015-09-01,3.657
2015-09-02,1.315
2015-09-03,2.323
2015-09-04,2.817
2015-09-05,2.961
2015-09-06,0.959
2015-09-07,1.093
2015-09-08,1.341
2015-09-09,1.521
2015-09-10,2.906
2015-09-11,3.878
2015-09-12,4.89
2015-09-13,6.463
2015-09-14,8.424
2015-09-15,8.923
2015-09-16,2.72
2015-09-17,1.522
2015-09-18,0.568
2015-09-19,0.275
2015-09-20,1.829
2015-09-21,-0.164
2015-09-22,5.117
2015-09-23,5.361
2015-09-24,0.549
2015-09-25,-1.596
2015-09-26,-3.829
2015-09-27,-0.58
2015-09-28,5.031
2015-09-29,0.877
2015-09-30,0.581
2015-10-01,0.192
2015-10-02,-1.059
2015-10-03,3.069
2015-10-04,4.911
2015-10-05,1.64
2015-10-06,-1.907
2015-10-07,0.334
2015-10-08,1.447
2015-10-09,-2.449
2015-10-10,-2.785
2015-10-11,-4.508
2015-10-12,-5.757
2015-10-13,-5.648
2015-10-14,-0.054
2015-10-15,-5.373
2015-10-16,-8.49
2015-10-17,-9.915
2015-10-18,-11.233
2015-10-19,-10.542
2015-10-20,-6.724
2015-10-21,-4.89
2015-10-22,-8.784
2015-10-23,-10.22
2015-10-24,-8.306
2015-10-25,-1.867
2015-10-26,-12.028
2015-10-27,-12.288
2015-10-28,-12.953
2015-10-29,-9.402
2015-10-30,-4.542
2015-10-31,-6.27
2015-11-01,-11.657
2015-11-02,-16.493
2015-11-03,-16.048
2015-11-04,-8.925
2015-11-05,-8.72
2015-11-06,-13.01
2015-11-07,-5.805
2015-11-08,-7.834
2015-11-09,-13.913
2015-11-10,-17.328
2015-11-11,-16.693
2015-11-12,-18.257
2015-11-13,-14.971
2015-11-14,-10.984
2015-11-15,-8.051
2015-11-16,-11.941
2015-11-17,-10.623
2015-11-18,-10.021
2015-11-19,-3.503
2015-11-20,1.284
2015-11-21,-0.034
2015-11-22,-7.979
2015-11-23,-11.065
2015-11-24,-15.891
2015-11-25,-18.661
2015-11-26,-17.165
2015-11-27,-17.993
2015-11-28,-21.883
2015-11-29,-22.538
2015-11-30,-23.397
2015-12-01,-20.991
2015-12-02,-23.289
2015-12-03,-28.463
2015-12-04,-29.092
2015-12-05,-24.575
2015-12-06,-24.109
2015-12-07,-18.537
2015-12-08,-24.244
2015-12-09,-23.207
2015-12-10,-13.288
2015-12-11,-9.581
2015-12-12,-6.613
2015-12-13,-9.291
2015-12-14,-19.358
2015-12-15,-25.679
2015-12-16,-25.667
2015-12-17,-27.086
2015-12-18,-19.463
2015-12-19,-12.231
2015-12-20,-16.532
2015-12-21,-26.862
2015-12-22,-29.999
2015-12-23,-28.121
2015-12-24,-16.432
2015-12-25,-9.577
2015-12-26,-24.119
2015-12-27,-25.048
2015-12-28,-22.267
2015-12-29,-25.447
2015-12-30,-25.504
2015-12-31,-22.525
2016-01-01,-22.943
2016-01-02,-21.19
2016-01-03,-21.572
2016-01-04,-22.6
2016-01-05,-27.716
2016-01-06,-25.606
2016-01-07,-26.018
2016-01-08,-26.161
2016-01-09,-23.667
2016-01-10,-13.881
2016-01-11,-9.571
2016-01-12,-10.347
2016-01-13,-23.608
2016-01-14,-19.438
2016-01-15,-9.085
2016-01-16,-14.176
2016-01-17,-8.366
2016-01-18,-8.773
2016-01-19,-7.513
2016-01-20,-12.11
2016-01-21,-14.938
2016-01-22,-21.989
2016-01-23,-25.658
2016-01-24,-26.428
2016-01-25,-31.386
2016-01-26,-27.251
2016-01-27,-33.608
2016-01-28,-33.792
2016-01-29,-34.399
2016-01-30,-32.598
2016-01-31,-25.631
2016-02-01,-21.464
2016-02-02,-21.808
2016-02-03,-25.36
2016-02-04,-26.216
2016-02-05,-26.005
2016-02-06,-27.083
2016-02-07,-29.295
2016-02-08,-28.965
2016-02-09,-27.799
2016-02-10,-19.033
2016-02-11,-15.238
2016-02-12,-19.026
2016-02-13,-19.615
2016-02-14,-21.031
2016-02-15,-22.179
2016-02-16,-18.871
2016-02-17,-16.707
2016-02-18,-25.371
2016-02-19,-25.072
2016-02-20,-21.917
2016-02-21,-14.459
2016-02-22,-27.758
2016-02-23,-30.931
2016-02-24,-27.765
2016-02-25,-26.752
2016-02-26,-19.823
2016-02-27,-24.286
2016-02-28,-22.099
2016-02-29,-24.018
2016-03-01,-23.121
2016-03-02,-20.786
2016-03-03,-20.097
2016-03-04,-17.973
2016-03-05,-22.517
2016-03-06,-24.545
2016-03-07,-20.028
2016-03-08,-29.963
2016-03-09,-28.882
2016-03-10,-27.83
2016-03-11,-26.167
2016-03-12,-27.412
2016-03-13,-25.471
2016-03-14,-22.491
2016-03-15,-9.494
2016-03-16,-14.062
2016-03-17,-20.916
2016-03-18,-16.274
2016-03-19,-15.693
2016-03-20,-18.406
2016-03-21,-17.864
2016-03-22,-17.88
2016-03-23,-16.016
2016-03-24,-18.646
2016-03-25,-21.533
2016-03-26,-23.09
2016-03-27,-21.669
2016-03-28,-18.472
2016-03-29,-22.027
2016-03-30,-18.942
2016-03-31,-19.279
2016-04-01,-21.626
2016-04-02,-14.614
2016-04-03,-22.424
2016-04-04,-18.581
2016-04-05,-16.89
2016-04-06,-19.934
2016-04-07,-22.153
2016-04-08,-20.954
2016-04-09,-7.119
2016-04-10,-11.166
2016-04-11,-16.693
2016-04-12,-14.522
2016-04-13,-8.072
2016-04-14,-13.528
2016-04-15,-15.098
2016-04-16,-7.84
2016-04-17,-11.235
2016-04-18,-13.47
2016-04-19,-16.137
2016-04-20,-15.133
2016-04-21,-5.652
2016-04-22,-10.756
2016-04-23,-8.937
2016-04-24,-11.103
2016-04-25,-11.484
2016-04-26,-3.629
2016-04-27,-9.57
2016-04-28,-10.985
2016-04-29,-5.36
2016-04-30,-4.635
2016-05-01,-7.516
2016-05-02,-8.407
2016-05-03,-3.904
2016-05-04,-0.594
2016-05-05,-0.404
2016-05-06,-1.216
2016-05-07,-4.242
2016-05-08,0.809
2016-05-09,-3.584
2016-05-10,-3.644
2016-05-11,-3.133
2016-05-12,-1.232
2016-05-13,-1.254
2016-05-14,0.908
2016-05-15,2.984
2016-05-16,0.937
2016-05-17,-1.513
2016-05-18,0.127
2016-05-19,-0.364
2016-05-20,-3.964
2016-05-21,-3.917
2016-05-22,-3.003
2016-05-23,-0.114
2016-05-24,-0.922
2016-05-25,-4.267
2016-05-26,-4.351
2016-05-27,-4.695
2016-05-28,-2.783
2016-05-29,-3.271
2016-05-30,-4.805
2016-05-31,-5.304
2016-06-01,-3.68
2016-06-02,-3.166
2016-06-03,-2.781
2016-06-04,-2.861
2016-06-05,-3.374
2016-06-06,-1.992
2016-06-07,-1.022
2016-06-08,-0.142
2016-06-09,2.254
2016-06-10,2.782
2016-06-11,2.739
2016-06-12,3.16
2016-06-13,5.279
2016-06-14,6.155
2016-06-15,5.475
2016-06-16,8.187
2016-06-17,8.566
2016-06-18,10.365
2016-06-19,11.801
2016-06-20,7.263
2016-06-21,1.851
2016-06-22,5.905
2016-06-23,4.679
2016-06-24,5.442
2016-06-25,5.696
2016-06-26,4.6
2016-06-27,6.533
2016-06-28,4.078
2016-06-29,6.268
2016-06-30,9.678
2016-07-01,11.682
2016-07-02,13.462
2016-07-03,6.795
2016-07-04,3.664
2016-07-05,3.612
2016-07-06,6.557
2016-07-07,11.071
2016-07-08,8.631
2016-07-09,5.38
2016-07-10,8.624
2016-07-11,13.07
2016-07-12,8.548
2016-07-13,10.547
2016-07-14,5.663
2016-07-15,10.367
2016-07-16,9.658
2016-07-17,15.843
2016-07-18,17.974
2016-07-19,17.236
2016-07-20,11.518
2016-07-21,12.838
2016-07-22,11.275
2016-07-23,9.365
2016-07-24,10.157
2016-07-25,10.04
2016-07-26,9.289
